Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,00023-00033018,FACTURA DE SERVICIOS,,"$ 2.352,05",10/01/2025,09/02/2025,GRUPO BIOSALUD,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,00023-00033018,FACTURA DE SERVICIOS,,"$ 2.352,05",10/01/2025,09/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,904,COMP. LIQ. FACTURAS DE ,,"$ 2.352,05",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
PAVEZ ESTEFANIA AILEN,1696,COMP. LIQ. FACTURAS DE ,,"$ 137.000,00",04/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000240,FACTURA DE SERVICIOS,,"$ 137.000,00",05/09/2025,05/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
PEDRO Y CARLOS MONTEVERDI S.R.L,00032-00118210,FACTURA DE SERVICIOS,,"$ 3.500,01",17/11/2025,17/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1774,COMP. LIQ. FACTURAS DE ,,"$ 3.500,01",03/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
PERERA FERNANDO NICOLAS,0003-00001030,FACTURA DE SERVICIOS,,"$ 8.000,00",03/01/2025,02/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,903,COMP. LIQ. FACTURAS DE ,,"$ 8.000,00",03/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00005249,FACTURA DE SERVICIOS,,"$ 800,00",30/10/2025,29/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1708,COMP. LIQ. FACTURAS DE ,,"$ 800,00",30/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
POLBAR S.A.S.,0012-00000064,FACTURA DE SERVICIOS,,"$ 3.992,00",25/08/2025,24/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1620,COMP. LIQ. FACTURAS DE ,,"$ 3.992,00",01/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0012-00000083,FACTURA DE SERVICIOS,,"$ 3.075,00",23/10/2025,23/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1688,COMP. LIQ. FACTURAS DE ,,"$ 3.075,00",23/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
POSNET,0006-20051002,FACTURA DE SERVICIOS,,"$ 52.267,75",31/07/2025,30/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0006-20190868,FACTURA DE SERVICIOS,,"$ 52.267,75",31/07/2025,30/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1477,COMP. LIQ. FACTURAS DE ,,"$ 52.267,75",31/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1478,COMP. LIQ. FACTURAS DE ,,"$ 52.267,75",31/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-20843265,FACTURA DE SERVICIOS,,"$ 54.113,02",30/10/2025,29/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0006-20970795,FACTURA DE SERVICIOS,,"$ 54.113,02",30/10/2025,29/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1710,COMP. LIQ. FACTURAS DE ,,"$ 54.113,02",30/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1711,COMP. LIQ. FACTURAS DE ,,"$ 54.113,02",30/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-21076239,FACTURA DE SERVICIOS,,"$ 54.113,02",30/11/2025,30/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0006-21259427,FACTURA DE SERVICIOS,,"$ 108.226,03",30/11/2025,30/12/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,1799,COMP. LIQ. FACTURAS DE ,,"$ 54.113,02",13/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
PREVIC S.A.,941,COMP. LIQ. FACTURAS DE ,,"$ 59.200,00",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0001-00005779,FACTURA DE SERVICIOS,,"$ 54.000,00",17/01/2025,16/02/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0001-00005870,FACTURA DE SERVICIOS,,"$ 220.000,00",25/02/2025,27/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1048,COMP. LIQ. FACTURAS DE ,,"$ 274.000,00",13/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0001-00006056,FACTURA DE SERVICIOS,,"$ 30.000,00",11/06/2025,11/07/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1489,COMP. LIQ. FACTURAS DE ,,"$ 30.000,00",12/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0001-00006179,FACTURA DE SERVICIOS,,"$ 65.000,00",29/08/2025,29/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0001-00006244,FACTURA DE SERVICIOS,,"$ 48.000,00",13/10/2025,13/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1632,COMP. LIQ. FACTURAS DE ,,"$ 65.000,00",13/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1705,COMP. LIQ. FACTURAS DE ,,"$ 48.000,00",30/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
"PUEYRREDON MOTOS DE GOMEZ R., GOMEZ ",00017-00001924,FACTURA DE SERVICIOS,,"$ 40.152,89",03/07/2025,02/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1357,COMP. LIQ. FACTURAS DE ,,"$ 40.152,89",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
RIVA GAS,00001-00040221,FACTURA DE SERVICIOS,,"$ 44.000,00",13/06/2025,13/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1476,COMP. LIQ. FACTURAS DE ,,"$ 44.000,00",13/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ROBERTO JAVIER SOSA,00002-00000456,FACTURA DE SERVICIOS,,"$ 36.273,38",06/02/2025,08/03/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1305,COMP. LIQ. FACTURAS DE ,,"$ 36.273,38",06/02/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ROBLEDO CAROLINA ELIZABETH,00002-00001790,FACTURA DE SERVICIOS,,"$ 200.000,00",21/01/2025,20/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,929,COMP. LIQ. FACTURAS DE ,,"$ 200.000,00",21/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ROLLOS MENDOZA S. A. S.,00002-00001591,FACTURA DE SERVICIOS,,"$ 95.948,16",11/02/2025,13/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1097,COMP. LIQ. FACTURAS DE ,,"$ 95.948,16",11/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
RONCO EMMANUEL,00001-00000035,FACTURA DE SERVICIOS,,"$ 290.000,00",23/10/2025,23/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1674,COMP. LIQ. FACTURAS DE ,,"$ 290.000,00",23/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
RUTA PANAMERICANA S.A.S.,00003-00047046,FACTURA DE SERVICIOS,,"$ 3.000,69",12/09/2025,12/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1551,COMP. LIQ. FACTURAS DE ,,"$ 3.000,69",16/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00014755,FACTURA DE SERVICIOS,,"$ 3.500,30",01/10/2025,31/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00015104,FACTURA DE SERVICIOS,,"$ 3.499,65",09/10/2025,08/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1627,COMP. LIQ. FACTURAS DE ,,"$ 6.999,95",11/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00015424,FACTURA DE SERVICIOS,,"$ 3.506,58",18/10/2025,18/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00005-00015589,FACTURA DE SERVICIOS,,"$ 3.500,77",22/10/2025,22/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00005-00016069,FACTURA DE SERVICIOS,,"$ 2.957,29",03/11/2025,03/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1714,COMP. LIQ. FACTURAS DE ,,"$ 9.964,64",06/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00016264,FACTURA DE SERVICIOS,,"$ 2.999,42",08/11/2025,08/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00016362,FACTURA DE SERVICIOS,,"$ 2.999,95",10/11/2025,10/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00049563,FACTURA DE SERVICIOS,,"$ 3.807,15",19/11/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1775,COMP. LIQ. FACTURAS DE ,,"$ 9.806,52",29/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00050113,FACTURA DE SERVICIOS,,"$ 2.999,53",04/12/2025,04/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00017979,FACTURA DE SERVICIOS,,"$ 3.551,47",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00050815,FACTURA DE SERVICIOS,,"$ 3.560,50",24/12/2025,24/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00050940,FACTURA DE SERVICIOS,,"$ 3.998,94",29/12/2025,29/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1808,COMP. LIQ. FACTURAS DE ,,"$ 14.110,44",30/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
SAMACO S.A.C.I.C.Y.A,984,COMP. LIQ. FACTURAS DE ,,"$ 583.114,75",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
SECURITY NOW S.A,983,COMP. LIQ. FACTURAS DE ,,"$ 683.010,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
SIMPLEX VILI S.A,00002-00218320,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00218322,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00218323,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00218324,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00218326,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00218327,FACTURA DE SERVICIOS,,"$ 58.316,41",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1816,COMP. LIQ. FACTURAS DE ,,"$ 349.898,46",19/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
SODA CANET S.R.L,0004-00419357,FACTURA DE SERVICIOS,,"$ 22.500,00",28/03/2025,27/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-00419963,FACTURA DE SERVICIOS,,"$ 25.000,00",29/04/2025,29/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-00420532,FACTURA DE SERVICIOS,,"$ 25.000,00",30/05/2025,29/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0004-00421083,FACTURA DE SERVICIOS,,"$ 30.000,00",27/06/2025,27/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1278,COMP. LIQ. FACTURAS DE ,,"$ 47.500,00",28/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1302,COMP. LIQ. FACTURAS DE ,,"$ 25.000,00",30/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1344,COMP. LIQ. FACTURAS DE ,,"$ 30.000,00",03/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00064843,FACTURA DE SERVICIOS,,"$ 40.000,00",31/07/2025,30/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1452,COMP. LIQ. FACTURAS DE ,,"$ 40.000,00",11/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00065548,FACTURA DE SERVICIOS,,"$ 25.000,00",28/08/2025,29/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1538,COMP. LIQ. FACTURAS DE ,,"$ 25.000,00",10/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00065852,FACTURA DE SERVICIOS,,"$ 27.500,00",29/09/2025,29/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1647,COMP. LIQ. FACTURAS DE ,,"$ 27.500,00",13/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00066528,FACTURA DE SERVICIOS,,"$ 38.500,00",30/10/2025,30/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1724,COMP. LIQ. FACTURAS DE ,,"$ 38.500,00",10/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00004-00067172,FACTURA DE SERVICIOS,,"$ 38.500,00",27/11/2025,27/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1786,COMP. LIQ. FACTURAS DE ,,"$ 38.500,00",10/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
SODA DI MARCO S.R.L.,0035-00094035,FACTURA DE SERVICIOS,,"$ 9.961,98",08/01/2025,07/02/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,942,COMP. LIQ. FACTURAS DE ,,"$ 44.828,91",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00094375,FACTURA DE SERVICIOS,,"$ 9.961,98",15/01/2025,14/02/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00094698,FACTURA DE SERVICIOS,,"$ 14.942,98",22/01/2025,21/02/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00095029,FACTURA DE SERVICIOS,,"$ 9.961,98",29/01/2025,28/02/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00095339,FACTURA DE SERVICIOS,,"$ 16.162,81",04/02/2025,06/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1065,COMP. LIQ. FACTURAS DE ,,"$ 44.828,92",07/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00095718,FACTURA DE SERVICIOS,,"$ 10.775,21",11/02/2025,13/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00095733,FACTURA DE SERVICIOS,,"$ 5.387,61",12/02/2025,14/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00095953,FACTURA DE SERVICIOS,,"$ 10.775,21",17/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00096081,FACTURA DE SERVICIOS,,"$ 5.387,61",19/02/2025,21/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00096297,FACTURA DE SERVICIOS,,"$ 5.387,61",24/02/2025,26/03/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0004-00418769,FACTURA DE SERVICIOS,,"$ 9.000,00",26/02/2025,26/03/2025,BIOSALUD CHACRAS ,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00096743,FACTURA DE SERVICIOS,,"$ 10.775,21",05/03/2025,04/04/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00097050,FACTURA DE SERVICIOS,,"$ 5.387,61",12/03/2025,11/04/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1066,COMP. LIQ. FACTURAS DE ,,"$ 53.876,06",15/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00097391,FACTURA DE SERVICIOS,,"$ 10.775,21",19/03/2025,18/04/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00097714,FACTURA DE SERVICIOS,,"$ 5.387,61",26/03/2025,25/04/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00097957,FACTURA DE SERVICIOS,,"$ 5.387,61",31/03/2025,30/04/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00098390,FACTURA DE SERVICIOS,,"$ 10.775,21",09/04/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1186,COMP. LIQ. FACTURAS DE ,,"$ 37.713,25",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00098717,FACTURA DE SERVICIOS,,"$ 10.775,21",16/04/2025,16/05/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00099007,FACTURA DE SERVICIOS,,"$ 5.387,61",23/04/2025,23/05/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00099355,FACTURA DE SERVICIOS,,"$ 10.775,21",30/04/2025,30/05/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00099654,FACTURA DE SERVICIOS,,"$ 10.775,21",07/05/2025,06/06/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00100004,FACTURA DE SERVICIOS,,"$ 5.387,61",14/05/2025,13/06/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1225,COMP. LIQ. FACTURAS DE ,,"$ 37.713,24",15/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00100345,FACTURA DE SERVICIOS,,"$ 10.775,21",21/05/2025,20/06/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00100689,FACTURA DE SERVICIOS,,"$ 10.775,21",28/05/2025,27/06/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00101030,FACTURA DE SERVICIOS,,"$ 5.997,52",04/06/2025,04/07/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00101362,FACTURA DE SERVICIOS,,"$ 11.995,04",11/06/2025,11/07/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1371,COMP. LIQ. FACTURAS DE ,,"$ 37.713,24",11/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00101662,FACTURA DE SERVICIOS,,"$ 5.997,52",18/06/2025,18/07/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00101980,FACTURA DE SERVICIOS,,"$ 11.995,04",25/06/2025,25/07/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00102316,FACTURA DE SERVICIOS,,"$ 5.997,52",02/07/2025,01/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
